Year,Player,GradStatus,School,Conference,Team,Round,PickNumber,Height,Weight,FortyYdSpr,JmpVert,BPress,BrJump,ThreeCone,RunShut,BMI,Player_Type,Position_Type,Position,Drafted,filter_$
2014,Lamarcus Joyner\JoynLa00,    2.00,Florida St.,NFC,St.LouisRams,Early,41,1.7272,83.46099608,4.55,95.25,14,314.96,7.26,4.4,27.97681718,defense,defensive_back,CB,Yes,1
2014,Aaron Donald\DonaAa00,    2.00,Pittsburgh,NFC,St.LouisRams,Early,13,1.8542,129.2738255,4.68,81.28,35,294.64,7.11,4.39,37.60083134,defense,defensive_lineman,DT,Yes,1
2014,Billy Turner\TurnBi00,    2.00,North Dakota St.,AFC,MiamiDolphins,Middle,67,1.9558,142.8815966,5.16,71.12,25,274.32,7.92,4.71,37.35316539,offense,offensive_lineman,OT,Yes,1
2014,Matt Hazel\HazeMa01,    2.00,Coastal Carolina,AFC,MiamiDolphins,Late,190,1.8542,89.81128926,4.5,92.71,15,299.72,7.08,4.2,26.12268282,offense,backs_receivers,WR,Yes,1
2014,Ja'Wuan James\JameJa01,    1.00,Tennessee,AFC,MiamiDolphins,Early,19,1.9812,141.0672271,5.26,73.66,22,261.62,7.42,4.56,35.93928982,offense,offensive_lineman,OT,Yes,1
2014,Jordan Tripp\TripJo00,    2.00,Montana,AFC,MiamiDolphins,Middle,171,1.905,106.1406146,4.67,95.25,22,304.8,6.89,3.96,29.24769451,defense,line_backer,OLB,Yes,1
2014,Arthur Lynch\LyncAr00,    2.00,Georgia,AFC,MiamiDolphins,Middle,155,1.9558,117.0268315,4.82,74.93,28,294.64,7.38,4.35,30.59402118,offense,backs_receivers,TE,Yes,1
2014,Scott Crichton\CricSc00,    2.00,Oregon St.,NFC,MinnesotaVikings,Middle,72,1.905,123.830717,4.84,80.01,24,274.32,7.19,4.29,34.12231027,defense,defensive_lineman,DE,Yes,1
2014,Antone Exum\ExumAn00,    2.00,Virginia Tech,NFC,MinnesotaVikings,Late,182,1.8288,96.61517481,4.59,88.9,17,297.18,7.05,4.13,28.88769685,defense,defensive_back,CB,Yes,1
2014,Anthony Barr\BarrAn00,    1.00,UCLA,NFC,MinnesotaVikings,Early,9,1.9558,115.6660544,4.66,87.63,15,302.26,6.82,4.19,30.23827674,defense,line_backer,OLB,Yes,1
2014,David Yankey\YankDa00,    2.00,Stanford,NFC,MinnesotaVikings,Middle,145,1.9812,142.8815966,5.48,72.39,22,261.62,7.81,4.86,36.40153149,offense,offensive_lineman,OG,Yes,1
2014,Jerick McKinnon\McKiJe00,    1.00,Georgia Southern,NFC,MinnesotaVikings,Middle,96,1.7526,94.80080533,4.41,102.87,32,335.28,6.83,4.12,30.86358793,offense,backs_receivers,RB,Yes,1
2014,Cameron Fleming\FlemCa00,    1.00,Stanford,AFC,NewEnglandPatriots,Middle,140,1.9558,146.5103355,5.28,59.69,26,246.38,8.24,5,38.30181721,offense,offensive_lineman,OT,Yes,1
2014,James White\WhitJa02,    2.00,Wisconsin,AFC,NewEnglandPatriots,Middle,130,1.7526,92.53284348,4.57,81.28,23,289.56,7.05,4.2,30.12522459,offense,backs_receivers,RB,Yes,1
2014,Zach Moore\MoorZa00,    2.00,Concordia (MN),AFC,NewEnglandPatriots,Late,198,1.9558,122.0163475,4.84,85.09,23,312.42,7.41,4.46,31.89841743,defense,defensive_lineman,DE,Yes,1
2014,Brandin Cooks\CookBr00,    1.00,Oregon St.,NFC,NewOrleansSaints,Early,20,1.778,85.72895793,4.33,91.44,16,304.8,6.76,3.81,27.11839807,offense,backs_receivers,WR,Yes,1
2014,Jay Bromley\BromJa00,    1.00,Syracuse,NFC,NewYorkGiants,Middle,74,1.905,138.7992652,5.06,85.09,26,269.24,7.92,4.78,38.24698513,defense,defensive_lineman,DT,Yes,1
2014,Bennett Jackson\JackBe00,    2.00,Notre Dame,NFC,NewYorkGiants,Late,187,1.8288,88.45051215,4.51,96.52,13,325.12,6.75,4,26.44648303,defense,defensive_back,CB,Yes,1
2014,Weston Richburg\RichWe00,    2.00,Colorado St.,NFC,NewYorkGiants,Early,43,1.905,135.1705263,5.1,64.77,25,269.24,7.93,4.63,37.24706395,offense,offensive_lineman,C,Yes,1
2014,Devon Kennard\KennDe00,    2.00,USC,NFC,NewYorkGiants,Middle,174,1.905,112.9445001,4.7,76.2,23,287.02,7.25,4.32,31.12254673,defense,line_backer,OLB,Yes,1
2014,Nat Berhe\BerhNa00,    2.00,San Diego St.,NFC,NewYorkGiants,Middle,152,1.778,87.54332741,4.71,90.17,15,297.18,7.08,4.22,27.69233242,defense,defensive_back,SS,Yes,1
2014,Odell Beckham Jr.\BeckOd00,    1.00,LSU,NFC,NewYorkGiants,Early,12,1.8034,89.81128926,4.38,97.79,7,309.88,6.69,3.94,27.61511144,offense,backs_receivers,WR,Yes,1
2014,Shaquelle Evans\EvanSh00,    2.00,UCLA,AFC,NewYorkJets,Middle,115,1.8542,96.61517481,4.51,87.63,13,309.88,7.07,4.21,28.10167395,offense,backs_receivers,WR,Yes,1
2014,Brandon Dixon\DixoBr00,    2.00,Northwest Missouri State,AFC,NewYorkJets,Late,195,1.8034,92.07925111,4.41,82.55,17,297.18,7.15,4.27,28.31246274,defense,defensive_back,CB,Yes,1
2014,Jace Amaro\AmarJa00,    1.00,Texas Tech,AFC,NewYorkJets,Early,49,1.9558,120.2019781,4.74,83.82,28,299.72,7.42,4.3,31.42409152,offense,backs_receivers,TE,Yes,1
2014,Dakota Dozier\DoziDa00,    2.00,Furman,AFC,NewYorkJets,Middle,137,1.9304,141.9744118,5.42,60.96,23,256.54,8.14,4.89,38.09916524,offense,offensive_lineman,OG,Yes,1
2014,I.K. Enemkpali\EnemIK00,    2.00,Louisiana Tech,AFC,NewYorkJets,Late,210,1.8542,118.3876086,4.86,86.36,28,284.48,7.67,4.65,34.43444554,defense,defensive_lineman,DE,Yes,1
2014,Justin Ellis\ElliJu01,    2.00,Louisiana Tech,AFC,OaklandRaiders,Middle,107,1.8542,151.4998516,5.27,71.12,25,233.68,7.81,4.75,44.06553567,defense,defensive_lineman,DT,Yes,1
2014,Jonathan Dowling\DowlJo00,    2.00,Western Kentucky,AFC,OaklandRaiders,Late,247,1.905,86.1825503,4.52,85.09,8,299.72,7.04,4.24,23.74812802,defense,defensive_back,FS,Yes,1
2014,Gabe Jackson\JackGa00,    2.00,Mississippi St.,AFC,OaklandRaiders,Middle,81,1.905,152.4070363,5.34,73.66,30,274.32,8.25,4.78,41.99668956,offense,offensive_lineman,OG,Yes,1
2014,Khalil Mack\MackKh00,    2.00,Buffalo,AFC,OaklandRaiders,Early,5,1.905,113.8516849,4.65,101.6,23,325.12,7.08,4.18,31.37252702,defense,line_backer,OLB,Yes,1
2014,Jordan Matthews\MattJo00,    1.00,Vanderbilt,NFC,PhiladelphiaEagles,Early,42,1.905,96.16158244,4.46,90.17,21,304.8,6.95,4.18,26.49791127,offense,backs_receivers,WR,Yes,1
2014,Marcus Smith\SmitMa03,    1.00,Louisville,NFC,PhiladelphiaEagles,Early,26,1.905,113.8516849,4.66,88.9,23,307.34,7.48,4.47,31.37252702,defense,defensive_lineman,DE,Yes,1
2014,Dri Archer\ArchDr00,    2.00,Kent St.,AFC,PittsburghSteelers,Middle,97,1.7272,78.47148001,4.26,96.52,20,309.88,6.86,4.06,26.30429007,offense,backs_receivers,WR,Yes,1
2014,Ryan Shazier\ShazRy00,    1.00,Ohio St.,AFC,PittsburghSteelers,Early,15,1.8542,107.5013917,4.58,106.68,25,330.2,6.91,4.21,31.26805974,defense,line_backer,OLB,Yes,1
2014,Wesley Johnson\JohnWe00,    2.00,Vanderbilt,AFC,PittsburghSteelers,Middle,173,1.9558,134.7169339,5.11,73.66,26,281.94,7.4,4.64,35.2186988,offense,offensive_lineman,C,Yes,1
2014,Martavis Bryant\BryaMa00,    2.00,Clemson,AFC,PittsburghSteelers,Middle,118,1.9304,95.70799007,4.42,99.06,16,314.96,7.18,4.15,25.68346283,offense,backs_receivers,WR,Yes,1
